gameId,rowId,matchId,seasonId,gameVersion,gameMode,gameType,queueId,teamId,gameDuration,win,participantId,role,tier,rank,kills,deaths,assists,championId,minionsKilled,champLevel,wardsPlaced,goldEarned,goldSpent,visionScore,totalDamageDealt,largestMultiKill,teamFirstBlood,teamFirstTowerKill,teamFirstInhibitor,teamFirstBaron,teamFirstDragon,teamFirstRiftHerald,towerKills,inhibitorKills,baronKills,dragonKills,riftHeraldKills
3234428625,96,9,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,200,2576,False,7,BOTTOM,GOLD,IV,9,8,16,22,257,18,13,18883,18110,31,300456,2,True,False,False,True,False,False,5,1,1,4,0
3234428625,97,9,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,200,2576,False,8,TOP,GOLD,IV,19,2,9,122,338,18,16,22667,19858,26,366235,2,True,False,False,True,False,False,5,1,1,4,0
3234428625,98,9,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,200,2576,False,9,BOTTOM,UNRANKED,N/A,3,9,19,235,56,17,34,11950,10975,93,81154,1,True,False,False,True,False,False,5,1,1,4,0
3234428625,99,9,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,200,2576,False,10,JUNGLE,GOLD,IV,1,9,10,5,35,17,2,11701,11483,16,177731,1,True,False,False,True,False,False,5,1,1,4,0
3234482416,100,10,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,100,1165,True,1,NONE,DIAMOND,IV,5,2,3,67,135,10,6,7901,6000,7,66995,2,True,True,True,False,True,True,5,1,0,2,1
3234482416,101,10,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,100,1165,True,2,NONE,PLATINUM,IV,10,0,2,64,21,12,9,9503,7250,19,114923,2,True,True,True,False,True,True,5,1,0,2,1
3234482416,102,10,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,100,1165,True,3,NONE,UNRANKED,N/A,3,2,3,86,113,12,0,6818,6200,0,59315,1,True,True,True,False,True,True,5,1,0,2,1
3234482416,103,10,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,100,1165,True,4,NONE,PLATINUM,IV,3,2,9,40,8,10,10,6118,4675,20,12629,1,True,True,True,False,True,True,5,1,0,2,1
3234482416,104,10,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,100,1165,True,5,NONE,PLATINUM,IV,2,1,14,16,106,13,5,7325,5900,6,52832,1,True,True,True,False,True,True,5,1,0,2,1
3234482416,105,10,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,200,1165,False,6,NONE,GOLD,II,2,5,0,164,126,12,4,6124,6075,8,64619,1,False,False,False,False,False,False,0,0,0,0,0
3234482416,106,10,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,200,1165,False,7,NONE,GOLD,I,3,4,1,84,95,10,6,5649,5610,16,46740,2,False,False,False,False,False,False,0,0,0,0,0
3234482416,107,10,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,200,1165,False,8,NONE,GOLD,II,0,4,5,3,108,9,5,5333,5050,9,59390,0,False,False,False,False,False,False,0,0,0,0,0
3234482416,108,10,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,200,1165,False,9,NONE,SILVER,IV,2,5,1,30,16,9,1,5747,5475,9,90479,1,False,False,False,False,False,False,0,0,0,0,0
3234482416,109,10,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,200,1165,False,10,NONE,SILVER,II,0,5,4,111,25,8,11,4065,3975,25,14053,0,False,False,False,False,False,False,0,0,0,0,0
3234522908,110,11,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,100,1106,True,1,NONE,GOLD,II,10,4,5,82,139,13,4,11088,8510,9,107492,2,True,True,False,False,True,True,6,0,0,1,1
